time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
0.7166667,-13.99117121,2.84389088,0.91349733,-0.51704653,0.5597326,-0.66872182,97.86745032,6.81201677,7.97882852,44.34938238,5.84570721,-15.62170435,0.0,100.99860435,6.51066999,-4.69759149,50.58435119,4.42122875,-2.79898053,0.0,-44.20774999,3.85681869,12.76211244,70.15297451,-16.02629481,-14.26333567,37.76398326,81.28446648,138.15644607,17.84038336,30.94714434,41.68608795,59.41884552
0.7333333,-16.42613404,3.99339759,0.98956868,-0.48566926,0.55334346,-0.68098408,100.1699078,5.89198129,7.54502826,44.0854296,4.86146817,-16.0113577,0.0,103.43513253,6.96360697,-5.46419816,51.60521789,6.38296803,-3.7039444,0.0,-40.27070882,3.20346758,12.84318836,63.41884648,-18.21731842,-15.81214167,42.28685361,82.48118612,133.35267192,20.27225181,26.68000554,46.94120255,59.025466
0.75,-19.41157382,5.15663479,0.97369648,-0.46549822,0.55619222,-0.68723925,102.35603586,4.97758857,7.54071797,43.8258264,3.79181735,-15.48745463,0.0,105.14632539,6.83203613,-7.19330107,51.63035704,8.90749167,-3.72791302,0.0,-35.53477137,2.51027808,14.09080917,54.76981486,-20.09471148,-19.15001595,47.93960763,83.53239014,128.02491512,24.17148075,22.48814925,50.71285663,59.54026846
0.7666667,-21.86935469,5.98293486,1.01785725,-0.4629441,0.55342628,-0.68720011,104.45702276,4.18383393,6.91629455,43.81132334,3.74267371,-14.82588138,0.0,106.99319397,6.81707601,-8.60730625,51.70797029,10.71905958,-3.27202402,0.0,-31.2284932,2.26127513,15.22212836,47.19167391,-20.69883496,-21.14030505,52.10131841,84.65808557,123.41807229,27.36177759,19.8479797,53.69647399,60.7401795
0.7833333,-22.20471536,7.00788162,0.86904328,-0.49427672,0.55339569,-0.67559542,104.31134381,4.1783984,7.30287049,42.03539872,1.96254503,-14.01688336,0.0,106.74327686,6.02929423,-9.89765558,50.04479486,10.05607069,-3.17065515,0.0,-30.69098,0.89795205,14.62478273,44.92157403,-19.26749171,-19.84045431,54.20282761,86.15933,124.11816243,29.13467757,18.96458433,51.96539224,62.31366059
0.8,-21.21682909,6.99333725,0.75726094,-0.50702057,0.55506575,-0.66491447,103.22587162,4.57636328,6.63041494,41.25774815,1.1440646,-13.31348811,0.0,105.35818475,5.45444788,-10.16526012,48.06265584,8.53202284,-3.00563808,0.0,-31.4961569,0.40266235,13.3916043,44.17133485,-16.4852333,-17.85650329,54.80762974,88.16842068,125.72047729,29.91489394,19.97221463,49.69575078,64.39461587
0.8166667,-19.81311285,7.18572248,0.68176394,-0.51834743,0.56339586,-0.66225176,100.65872716,4.89169321,6.19907983,39.0904432,0.86637733,-12.18735653,0.0,103.16286458,5.26032591,-10.23782999,45.65496273,6.7938145,-3.18131065,0.0,-33.12726368,0.10554231,12.31039162,43.82694924,-14.101986,-15.66971931,55.00995058,89.73413025,127.436292,30.4078675,21.61514751,48.54171928,65.80166948
0.8333333,-18.14544287,6.94271557,0.03423916,-0.52459427,0.56734641,-0.65940785,98.4684761,5.88650882,5.73778928,37.92819408,1.58192462,-10.36994163,0.0,100.68111393,4.83881994,-9.19459719,43.5364006,5.96766356,-3.6911592,0.0,-34.85739794,0.1617194,11.43247863,43.3950931,-11.65554151,-13.54423649,54.36076611,91.3045425,128.94606241,30.95192209,23.18269833,47.23440695,66.85941659
0.85,-16.37610403,6.53570305,-0.66248896,-0.52526758,0.56928347,-0.66096522,96.25088524,6.54199267,4.83992401,36.83262448,3.40840967,-7.16989145,0.0,98.53819951,4.48939245,-8.53346399,42.1219859,5.68824624,-3.64094794,0.0,-36.05999952,0.6596631,11.00555907,41.97460298,-10.15772923,-12.12015815,53.66267103,92.8283762,129.30055454,31.61281232,24.3737615,45.97541884,67.7363088
0.8666667,-14.37433261,6.12375514,-1.43912671,-0.53606859,0.57505481,-0.66216783,93.57465107,7.03154553,4.15839769,35.29199335,5.19815385,-3.43670322,0.0,95.98328665,4.21637887,-7.82043108,40.69999787,5.21542267,-3.79677837,0.0,-37.69993439,1.19114132,10.56036641,40.6400296,-9.43246624,-11.2056468,53.24512778,94.71692166,129.93309,32.14144701,25.83687673,43.7015061,68.88055707
0.8833333,-13.22274667,5.67858571,-2.13774328,-0.54051594,0.56921188,-0.66037634,92.54322508,7.69635957,3.72431685,33.96033796,5.903351,0.74966799,0.0,95.12275713,3.53368862,-6.75576701,40.34786834,4.55122135,-3.44995672,0.0,-37.75459903,1.85711194,9.99663262,37.91390642,-8.72885281,-10.88660814,53.82459343,95.24609351,129.03281419,32.37283799,26.70974734,44.87513681,69.21199562
0.9,-11.9451615,5.18320301,-2.48152875,-0.53726702,0.57235942,-0.66220384,90.60771024,7.86632208,3.77987509,32.02527184,6.04608536,3.74471953,0.0,93.74435393,3.44167161,-6.46024042,39.47301387,3.26307941,-3.77863569,0.0,-37.81513218,2.8151436,9.07330997,34.44101693,-8.30241096,-11.07974529,55.07202292,95.97428397,127.72336768,32.36680604,28.1493409,46.73726116,69.71061889
0.9166667,-12.27115231,4.97771742,-2.51572631,-0.53115717,0.57264312,-0.66791596,90.17661946,7.80708419,3.78418332,30.52861809,6.55982644,6.97506008,0.0,93.90319611,3.58663306,-6.19103626,39.16660326,2.89386843,-4.07076404,0.0,-35.64588646,4.13387448,8.88012585,29.83854515,-8.6531443,-13.18433727,56.4889656,97.08346124,124.21538141,32.30617915,29.47597104,50.07595766,70.52230825
0.9333333,-11.97988146,4.98927378,-2.84413572,-0.53897172,0.57366176,-0.6777249,89.04098457,7.1420737,3.31151624,28.98799631,7.05650247,10.4564055,0.0,93.32273949,3.93126288,-6.26604495,38.68861827,2.82031588,-3.46788594,0.0,-33.88821928,5.43924186,8.33482347,26.20846107,-9.39442591,-14.52789697,56.83499994,98.28509304,120.36838411,31.99641104,29.83284925,52.98952911,71.37720642
0.95,-11.07885918,5.14063928,-3.12516637,-0.53740071,0.57627864,-0.68286032,87.34761646,6.1815555,1.32941311,27.35334479,7.66600392,15.63805402,0.0,92.02042455,4.44255583,-6.50523672,38.01122612,3.03594241,-2.52119435,0.0,-32.82287862,6.36554614,6.94327855,23.05748441,-9.81044372,-15.09021575,56.83278125,98.7015633,117.48934437,31.71911668,30.79605241,54.23352985,71.769197
0.9666667,-10.99062234,5.10532607,-3.30279522,-0.53405758,0.57445269,-0.68360164,87.09213383,5.62774334,-0.49089936,26.97431946,8.42880764,19.4390708,0.0,91.63648838,4.43921952,-6.54286964,37.71566311,3.4867237,-2.38227076,0.0,-30.52676052,7.74947323,5.72957247,19.49765534,-10.15249939,-15.93877912,57.2453284,99.53051319,113.51632828,30.63417491,31.5246547,57.48503376,72.4812887
0.9833333,-10.29304925,5.39222811,-3.25970269,-0.53495591,0.57013419,-0.68364107,86.40734475,4.85819816,-2.46376077,26.19354368,8.51197412,23.54822822,0.0,91.34901961,4.48633805,-7.3079016,38.52686189,4.68716602,-1.90161212,0.0,-28.27971608,8.56801963,3.38578103,16.34761176,-9.99148046,-15.61986832,57.07587305,100.40784425,110.16449232,29.15394053,32.45102698,59.40813205,73.04534589
1.0,-8.23254752,5.97502444,-3.99042787,-0.55258681,0.57972778,-0.68239643,84.0155398,4.96111236,-2.86878655,25.00886688,7.42943308,25.86138697,0.0,88.94689783,4.0286318,-7.83630874,37.1431509,3.93855316,-0.78560782,0.0,-28.4582236,8.38347764,1.42447868,14.45587909,-9.69028994,-14.80467058,57.52622402,100.94078361,108.45004176,27.46933609,33.48092759,59.51635884,73.3886965
