time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
0.2,25.89699517,-9.68457086,4.43192865,-0.06562398,0.41969585,-0.1283666,73.48190792,-3.0132366,-6.84714477,58.68346986,41.50166014,35.0,0.0,70.8383512,6.27960818,11.37724248,43.43894638,-18.01364401,-23.58225214,0.0,-52.76282458,5.84200262,31.56801414,74.1859662,-6.93313428,71.47590159,27.29020876,55.21560625,9.8953553,-15.07522973,32.24189276,46.30062308,64.48004307
0.2166667,25.79571793,-9.55126538,3.99963314,-0.05547551,0.417705,-0.12807445,73.68757129,-3.44935675,-7.8723076,59.14790073,43.58499433,35.0,0.0,71.62429676,6.48878459,11.1580027,45.20993509,-16.3448559,-24.02237826,0.0,-51.18193202,6.05191197,30.3154886,73.76904075,-6.41106773,71.56268368,27.40834543,55.19938126,8.08693629,-16.38411443,33.30901495,44.56123342,63.96545392
0.2333333,25.93461899,-9.65635063,3.07448199,-0.0625609,0.4222847,-0.13068579,73.20986069,-3.14670841,-8.26648695,59.0245146,43.3790661,35.0,0.0,71.54233911,5.92361379,10.8677985,45.94818715,-14.25616449,-23.40727368,0.0,-50.00646112,6.3491968,30.56632021,73.96965305,-6.621524,72.19445852,26.16045125,55.22796565,9.65706545,-16.78075797,37.23965051,42.28543408,61.25308948
0.25,26.08149151,-9.90717966,1.86830971,-0.06490165,0.42785061,-0.13258822,72.41719561,-2.54062259,-9.17217397,58.35407901,42.56534397,35.0,0.0,70.90998274,5.24236811,11.35598929,46.07153315,-13.54363729,-24.02361675,0.0,-49.41010981,6.37041963,30.23941969,75.26140632,-6.74206271,72.09033556,26.24245904,55.19199997,11.39947869,-16.72894814,37.98884244,42.28279519,60.74457024
0.2666667,26.17627634,-9.94221578,1.35515902,-0.05740793,0.43062973,-0.12609206,71.80740352,-2.26213918,-9.90347297,57.9313928,43.23221358,35.0,0.0,70.69305179,4.5297514,11.33954599,46.38150704,-12.20743105,-23.17676162,0.0,-48.35896236,6.29992459,29.64493154,76.83733976,-7.08206485,72.27971438,26.41442272,55.27696561,13.74096827,-17.27065178,38.99845488,42.43239867,60.30422971
0.2833333,25.78764104,-9.85500655,0.78449074,-0.04473242,0.43314772,-0.12410523,72.08049831,-2.09289516,-10.48095957,58.49471395,45.0662155,35.0,0.0,71.22765077,4.05997968,11.25152971,47.58430096,-11.02377878,-22.59229262,0.0,-46.26698076,6.01166877,28.09392397,77.76063208,-7.06777388,72.54338137,27.19447934,55.43356022,15.29559611,-18.07437559,38.94403583,42.48867777,59.94249483
0.3,25.6656594,-10.08755543,0.17638631,-0.04605225,0.42904684,-0.11398642,72.67746842,-1.11737479,-10.85200808,59.21797112,46.57316428,35.0,0.0,71.98199573,2.8227604,10.85352098,48.93613982,-8.8304775,-20.24065521,0.0,-44.63977249,5.74524795,26.72661446,79.72518808,-6.76520711,72.75816208,28.42049244,55.6710738,17.55601478,-19.51207348,38.60331019,43.26768633,59.68507505
0.3166667,26.03919566,-10.33756246,0.29609908,-0.04915413,0.43115874,-0.1118033,72.36300533,-0.71635947,-11.02845908,59.57131651,47.17372164,35.0,0.0,71.86855612,1.9184035,10.43123667,49.39667251,-7.70878865,-19.27344151,0.0,-43.63006071,5.63316135,25.18075882,82.38485134,-7.17750104,73.22869064,29.86069791,56.25877982,20.30906869,-21.14149076,38.59997617,44.97900149,59.29796521
0.3333333,26.93722092,-10.69151427,0.53496605,-0.05849971,0.4317667,-0.10857664,71.49707543,-0.3019859,-11.20548939,60.0076065,48.40917363,35.0,0.0,71.0369562,0.98912994,9.67321466,49.57916936,-7.17974767,-17.99692832,0.0,-43.73848568,5.63708505,23.88922982,86.44397258,-6.95975892,73.75545741,30.23670939,56.83001656,23.77094165,-22.791467,38.54298485,46.80439183,59.17171075
0.35,27.65658636,-10.64981501,0.60854197,-0.05684996,0.43367584,-0.11113117,70.89276713,-0.32887804,-11.2024098,60.56581899,48.93144844,35.0,0.0,70.41123288,0.50134547,8.98484751,49.52273478,-7.28811916,-17.85873973,0.0,-43.7306396,5.49719154,22.20682324,90.35808416,-6.45313144,74.17269053,30.65995205,57.31612535,27.10546217,-24.1025459,38.62445992,48.0817429,59.14336706
0.3666667,28.64961974,-10.70998454,0.67744679,-0.06925938,0.43518422,-0.11054335,69.38761657,-0.01258875,-11.32015566,59.06812174,48.49551241,35.0,0.0,69.37116035,0.06984684,8.36536938,49.23311661,-7.00629686,-17.44279513,0.0,-44.50694629,5.54101984,21.00380056,94.70753825,-6.21432873,75.16426306,31.17905184,58.58145629,31.82987402,-25.31357367,40.1521273,49.90440473,59.09115185
0.3833333,28.78226537,-10.29170865,0.4463604,-0.06237848,0.43415134,-0.10953465,69.63652898,-0.20853107,-11.22132087,59.54315749,47.02266386,35.0,0.0,69.39894092,0.08594765,7.71208189,49.32105761,-6.97053477,-17.58906043,0.0,-44.66681604,5.2773707,19.62245991,98.75466957,-5.94031495,74.3786883,31.82417268,58.80062432,35.90644244,-25.30936162,39.72022297,50.05669234,59.02924542
0.4,28.55051509,-10.48707664,-0.49048286,-0.05903981,0.43294644,-0.11020147,69.99026388,0.27625618,-11.53678897,59.54242524,44.23212706,35.0,0.0,70.11529313,-0.69830802,7.43499351,50.24058056,-6.26802111,-16.68899317,0.0,-44.29517894,4.75215241,18.69957718,101.21906834,-6.65403256,70.31848975,34.71281197,60.94472569,39.69391483,-26.10842348,41.46683713,50.81210561,58.99982078
0.4166667,28.22157756,-10.26157527,-1.13260556,-0.05597995,0.4332984,-0.1075178,70.56767381,0.26551414,-11.61062871,60.19199786,42.7427476,35.0,0.0,70.61606227,-0.92678191,7.18785109,50.85252609,-5.77183276,-16.71917785,0.0,-43.92462771,4.31816277,16.97444058,104.04680987,-5.59686339,67.6250491,34.38860461,61.97502798,42.76240739,-26.46608603,40.77482846,50.4624536,58.89743659
0.4333333,27.64666923,-10.4778553,-1.06807469,-0.04799073,0.43486432,-0.10652009,71.36925825,-0.11041104,-11.88542086,61.48592104,41.48407708,35.0,0.0,71.51970492,-1.01612608,7.16256172,51.80137109,-5.27593056,-17.22817791,0.0,-43.24559415,4.51213431,14.99763309,106.95694735,-4.60538115,65.60794556,34.65000503,62.63454839,45.36795326,-27.21994306,40.56050484,50.44338969,59.00236482
0.45,26.87757417,-10.1801338,-0.39256697,-0.04275928,0.44220915,-0.10815889,71.87410205,-1.56238917,-11.79895782,62.12985742,39.26596496,35.0,0.0,72.0775497,-0.42039541,6.74751509,51.75968279,-5.34976706,-17.10282387,0.0,-42.53304245,4.32133528,12.82155635,108.40625047,-3.69481691,58.06088772,34.71501491,67.55063639,47.57737221,-28.01644425,40.58265431,52.01128851,60.13239044
0.4666667,26.59193395,-9.54691697,-0.48045952,-0.04365344,0.43879431,-0.11080829,72.07251209,-2.61979773,-11.65635577,61.29960936,33.80369989,30.54535017,0.0,72.2919358,-0.11882953,6.07446872,51.89171102,-5.6243719,-18.24613406,0.0,-42.20928892,3.76095572,11.09327775,110.99935601,-3.35043262,56.45566149,35.60384046,68.68263092,50.29785754,-27.78740769,39.81622405,52.04547814,60.40148779
0.4833333,26.09788243,-8.74252126,-0.00337613,-0.04440788,0.43896275,-0.11140486,72.48107185,-4.02234432,-11.07790342,60.44768242,27.22200975,20.31479795,0.0,72.78945668,0.8791256,5.44669138,51.82275341,-7.31109121,-19.98287322,0.0,-42.11013504,3.28760128,8.91881986,114.68467965,-2.85787273,54.95002048,35.89541451,69.80893624,53.38940228,-27.66836682,39.54877844,52.12421696,60.86725058
0.5,25.43190096,-8.02492091,-0.55252101,-0.04346414,0.43667451,-0.11106178,73.15832895,-4.54372937,-10.96633437,59.32309238,22.16458595,14.80231033,0.0,73.50806709,1.09798899,4.77207304,51.9755343,-8.53822091,-20.6096798,0.0,-42.04577097,2.23969926,7.15545043,118.5561796,-2.19311723,54.28389183,35.89986689,70.6914412,57.01866848,-27.72715822,39.10845856,51.97582952,61.26152069
0.5166667,24.3779199,-7.66088442,-1.78558549,-0.03923988,0.42525514,-0.10589878,74.88072971,-4.17057927,-11.40673599,59.18608312,19.70076971,12.47476574,0.0,75.56136556,0.50224084,4.73856935,53.32605006,-9.04846923,-20.96162446,0.0,-41.47115815,1.40189225,6.80274539,124.25404972,-1.20936943,57.87046604,33.35230737,75.30396986,61.64341942,-27.53525935,41.05708885,50.95380168,63.35232599
0.5333333,23.24280704,-7.72261086,-2.99403791,-0.04273494,0.42654635,-0.1050549,75.94716126,-3.43584567,-12.13786683,59.07278392,17.6040165,11.61988587,0.0,76.88058994,-0.47230433,4.66070182,53.50813885,-9.42388039,-20.1267836,0.0,-41.45131542,0.73275791,6.84250709,129.85846427,-0.78326962,61.07457937,33.03701168,78.11018374,65.99287879,-26.67125282,40.76226832,49.62690561,64.49084354
0.55,22.05559072,-7.70921795,-2.72104274,-0.03096679,0.43238343,-0.10002541,77.0005072,-4.03520415,-13.30431469,60.28637043,16.91866268,12.062699,0.0,77.99354101,-0.69881838,4.57474672,53.65261085,-10.08639642,-20.20238047,0.0,-40.8032796,0.62042998,4.87909352,133.09743076,0.04908433,60.89220084,33.77260208,78.29979936,69.50014784,-26.94961574,40.16873105,48.86214633,64.55711161
0.5666667,20.95142314,-7.49954873,-2.31499468,-0.02019102,0.43176186,-0.09397165,78.05208548,-4.58488481,-13.92863969,61.18965972,17.35664822,10.83760196,0.0,79.2041381,-0.78926037,4.12600799,54.28507513,-10.11533024,-20.54005025,0.0,-39.61837719,-0.0900583,3.2286733,136.19263951,-0.63080234,64.20073365,35.32311612,80.12003538,73.4627313,-26.7602389,42.97617392,46.11550435,65.45836152
0.5833333,20.01405281,-7.62084034,-1.68286864,-0.0104761,0.43131611,-0.09303412,79.21198756,-5.61537317,-15.04185213,63.2633066,18.68173087,11.15269128,0.0,80.64537573,-0.77120133,4.0353339,55.47407087,-9.24704514,-19.65278819,0.0,-38.44253073,-0.23803385,1.27533881,138.18112325,-0.83599066,64.68979353,37.04753029,80.80990986,76.18536989,-26.52646409,43.93596846,43.74068928,65.46984469
0.6,18.57514166,-7.72917985,-1.42845081,0.00165421,0.43218883,-0.09329354,81.25145356,-6.60881129,-15.65376737,66.2301732,21.03771128,10.88504298,0.0,82.53482434,-0.59999566,4.1787124,57.2341696,-7.73515424,-18.85600622,0.0,-36.6873787,-0.16159787,-1.31877131,139.5190458,0.01668468,65.04497238,38.61382565,81.08052496,77.41954986,-27.58070707,43.80986225,42.48826872,65.34302191
0.6166667,17.71475432,-7.82846175,-1.68163442,-0.01146423,0.42560981,-0.09373579,82.51088438,-6.97664753,-15.89389486,66.69489169,21.08840807,10.74616257,0.0,83.68406072,-1.02393627,3.85971555,57.46894661,-7.58617123,-18.81394984,0.0,-36.33267984,-0.44668241,-3.00511587,141.79540974,0.71092166,65.02477761,39.4565484,81.20763269,79.53814821,-28.07959306,43.5777783,41.76230423,65.25620981
0.6333333,16.91031986,-7.82989254,-2.41854834,-0.01088586,0.43195328,-0.09441962,83.15382551,-6.80600885,-16.31996881,66.63255679,19.98206936,10.79119195,0.0,84.11493842,-1.60004767,3.60117855,56.5877669,-8.73147995,-19.22487099,0.0,-36.45871876,-0.88302505,-4.7032704,143.94751251,1.57273112,65.3513322,40.58371263,81.37954467,81.49944653,-29.12013659,43.31128545,40.93258779,65.1492215
0.65,16.12842641,-7.83530556,-2.59127369,-0.01317876,0.42625644,-0.09591608,83.77785487,-7.23744575,-17.06252824,66.36598762,19.98190774,9.76238597,0.0,84.99567112,-1.58058693,3.82080051,55.97667733,-9.76257905,-20.7680725,0.0,-37.51944192,-0.97479369,-6.22926124,148.34045183,1.66394586,68.62850445,41.52780475,81.95807443,85.19141671,-30.09050142,45.20332624,41.01572874,64.88435147
0.6666667,15.43578636,-8.06805223,-2.90373518,-0.01112151,0.43195854,-0.09676821,83.75571495,-7.35774849,-18.12917711,65.34352367,18.69434843,9.54756625,0.0,85.61425131,-1.86427951,3.9287424,55.73567537,-10.0157892,-21.49978684,0.0,-38.20147787,-0.8958628,-8.04649969,150.31409087,2.2786998,68.78613912,42.42588593,81.91887292,87.15744906,-31.18854241,44.72002282,40.1632165,64.66885684
0.6833333,14.51754993,-8.33117766,-3.86110106,-0.01074126,0.43399202,-0.09561283,83.87135445,-6.84785614,-19.36795704,64.06007519,17.90696204,8.7924468,0.0,86.30712083,-2.5970131,4.48848547,55.50388677,-10.33028906,-22.55094694,0.0,-38.76388347,-1.29547918,-9.58064486,151.98370976,2.39476097,69.68509217,43.57378313,81.77314553,89.3639942,-32.53168791,44.64667906,40.10486203,64.31772881
0.7,12.98476738,-8.68337009,-4.56606206,-0.00596592,0.42907654,-0.09223644,84.96404869,-6.36917472,-20.50672064,63.10626365,16.9814307,8.65038989,0.0,88.02443663,-3.7545197,4.6782374,55.50868118,-10.0209123,-22.28865289,0.0,-38.26333032,-1.51143262,-11.08510557,152.81968913,2.38987928,70.26303472,44.73172791,81.54539883,90.8657136,-33.65097845,44.62693788,39.83422976,63.99032599
0.7166667,11.03972246,-9.00480888,-5.20712765,0.01147935,0.42580691,-0.08683115,87.12381266,-6.08372586,-21.08688602,63.47619202,16.47593704,7.70804855,0.0,90.95101633,-4.6979935,4.89648441,57.30743677,-9.36181471,-22.46603558,0.0,-36.70399865,-1.82887799,-12.36842873,152.95133823,2.08058942,70.9028016,46.65054068,81.30217323,91.21106529,-34.65699703,44.42516221,39.91881906,63.56749556
0.7333333,10.32994661,-9.08688696,-5.39066321,0.00171965,0.41865333,-0.08774371,87.96734827,-6.14530979,-21.40074885,63.93981981,16.18394151,6.65874915,0.0,92.26228016,-4.90334047,4.68660562,58.4253388,-9.44763944,-22.54041585,0.0,-37.17580745,-2.38186288,-13.74776504,153.87376934,1.23995537,70.76296087,48.74852361,80.83534533,93.1636137,-35.22586115,44.29660742,39.81470677,63.04604076
0.75,10.05178997,-9.46586473,-5.21678608,0.00334674,0.41306762,-0.08734379,88.84828823,-6.72691187,-21.92393174,64.87418814,17.0285838,5.94509275,0.0,93.39837924,-4.37473548,5.07087724,59.07560684,-10.69908,-23.68773986,0.0,-38.12845902,-2.50399666,-14.87579876,155.0916089,0.38599017,70.84963903,50.14240465,80.43926874,95.59048808,-35.00507488,44.74388789,38.66632623,62.59552401
0.7666667,9.66306182,-9.66305138,-5.26164283,-3.833e-05,0.40912819,-0.09154779,89.58223375,-6.98888633,-21.51478542,65.00643871,15.59688871,4.54279634,0.0,94.53557091,-3.79085827,5.59568394,60.35060593,-11.79478266,-24.25410844,0.0,-39.76933819,-2.74635303,-14.79538901,158.20585838,-1.5037782,72.1761079,52.92863421,79.86760456,98.92153246,-33.52766892,46.55985215,37.51436839,61.88840157
0.7833333,9.17390315,-9.92431372,-5.81290231,-0.00119625,0.40744668,-0.09432511,90.20802794,-6.99547032,-22.12738822,65.30684382,14.0112041,4.30832629,0.0,95.41758863,-3.6590784,6.54658572,60.97739552,-12.64806511,-24.56614186,0.0,-40.94852611,-2.67237232,-15.59687389,159.60260688,-1.12561311,71.78208188,53.6495696,79.707639,101.02838369,-33.95497892,46.29838668,36.44631585,61.66985973
0.8,9.10830968,-10.49195781,-6.00374119,-0.00724094,0.39480364,-0.09172402,91.22639498,-6.91784545,-21.95291062,65.8324644,12.86231538,3.75680658,0.0,96.3682513,-3.41807448,7.7054987,61.21690194,-14.03625135,-24.50531077,0.0,-43.05974798,-3.07253859,-14.99553589,162.2556601,-3.36401279,72.92597302,55.68963066,78.99280325,105.95151805,-30.99499058,50.39780337,31.84135777,60.81573027
