time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
0.3833333,23.40319656,-0.03128266,-3.73141109,-0.73065178,0.50403629,-0.22943271,67.573119,0.70862437,-10.33805566,44.10533727,-18.7005736,-7.82666384,0.0,63.55020292,-0.93681665,-19.59371476,37.6426435,-11.79327635,9.91578307,0.0,-38.90804212,6.16957251,19.38594724,33.6916081,-43.05427757,10.56781835,79.73164572,91.70679188,77.72533934,-7.14454288,28.45497195,63.53766183,82.95621191
0.4,22.30820404,0.29716233,-3.44648622,-0.71157874,0.50611601,-0.23104998,68.86514791,0.15832906,-9.70994294,45.46902751,-17.5316006,-10.03180649,0.0,64.55139134,-0.52078394,-19.55599548,37.40945397,-12.04986794,10.99750884,0.0,-38.07582704,6.57178709,20.42781984,38.34566121,-42.15182832,11.11624697,75.74850743,91.57979407,77.62368032,-6.81271187,25.72375132,67.29709268,85.16408034
0.4166667,21.78979356,0.47117922,-3.74807473,-0.72075172,0.50108799,-0.2289361,69.79250149,-0.01562561,-9.56738416,46.34110652,-16.73648219,-12.41097421,0.0,65.06289092,-0.78013548,-19.76815867,37.0799799,-11.93763439,12.37860059,0.0,-38.09763822,6.3862018,22.23801114,44.11831827,-43.07794126,14.87972708,71.78171008,91.71872395,81.70998677,-5.91607487,27.490923,65.43768295,87.41468454
0.4333333,21.22728739,0.85118716,-3.51921502,-0.71547743,0.50166077,-0.22955158,70.50256445,-0.6780507,-9.23380283,46.7601768,-15.33631782,-14.39935968,0.0,65.94852537,-0.27861401,-19.85064962,37.28485514,-11.92083211,12.91765239,0.0,-38.12027574,6.44245735,23.53671658,49.96474214,-43.31273854,17.97019445,67.09023749,91.37099881,85.42202201,-4.62733362,28.67470448,63.77511496,89.57782977
0.45,21.36248544,1.47927041,-2.59667734,-0.71050096,0.50446779,-0.22264426,70.20293749,-0.77010725,-9.68684616,44.64376171,-15.93294575,-8.95137632,0.0,66.48029857,-0.02939715,-21.23674703,38.41264871,-12.41289148,14.23386444,0.0,-39.19915816,5.52920268,24.97578942,52.92774647,-43.85615819,17.62538069,64.31243644,90.83154146,89.66164666,-2.30001564,29.91021384,63.26051036,90.60750347
0.4666667,20.93031942,1.903951,-1.8723679,-0.70203088,0.50421478,-0.22378165,70.52074896,-1.24999998,-9.33982281,44.26879144,-16.1281791,-7.09287733,0.0,66.75486821,0.59852267,-21.66097675,38.37753919,-12.66450444,14.78369599,0.0,-38.9851437,5.06402924,26.42658661,55.10471781,-44.51803581,17.17369961,60.84920193,89.92968278,93.39722555,0.44591456,32.01864793,60.46228584,91.76131374
0.4833333,20.78665682,2.01747121,-2.05609933,-0.70903968,0.50390271,-0.2176539,71.34944186,-1.02635587,-8.54000835,45.78846063,-15.68311865,-7.3459201,0.0,66.32400133,0.03396365,-21.99624824,37.72262201,-12.52805268,15.76294858,0.0,-40.0327929,4.25159759,28.49762627,58.67275203,-44.91738058,17.20505428,57.99774898,88.85103395,98.21946563,3.03329208,33.85524032,57.84255356,92.66875561
0.5,20.27295539,2.11240743,-2.14893752,-0.71066917,0.50502538,-0.21602035,72.47713281,-1.2414441,-7.8221814,46.39485597,-15.86823867,-9.3223082,0.0,66.58612669,-0.26079084,-21.80303368,36.92459887,-12.90821727,17.16577947,0.0,-40.82691495,4.00979376,30.45905404,62.29125058,-45.41700632,17.8452647,55.07950775,87.49880771,101.82905886,5.21569286,34.31724736,55.71533618,93.19139378
0.5166667,19.22220467,3.12405083,-1.72161318,-0.70124618,0.50421049,-0.21406595,74.81373863,-2.46783909,-7.03867012,49.5715014,-14.17443505,-12.17136037,0.0,67.97143986,0.34244566,-22.84601983,38.84463188,-11.60100332,18.75458225,0.0,-41.14242522,3.39221739,31.77644275,65.06500116,-46.54539104,17.4736544,53.21986189,86.79579098,104.29166339,6.75826578,33.85101442,56.64773296,93.27638856
0.5333333,17.99677185,4.73287096,-0.65785832,-0.69848732,0.50134438,-0.21710979,76.80902231,-4.49304613,-6.01262832,50.28058532,-12.8236733,-13.32841783,0.0,70.62906619,1.61098258,-23.69351065,44.65904346,-6.19054874,20.56838851,0.0,-40.97560013,2.74086287,31.08613935,68.61665961,-45.65547037,17.52329702,50.02663686,84.82270499,107.20338418,8.24460315,33.26393372,55.59912734,93.49631684
0.55,17.69550608,5.7224346,-0.15398504,-0.69788989,0.50123011,-0.21385132,77.73145976,-5.39944189,-5.0922444,50.92310226,-12.00149372,-12.6902714,0.0,72.17030222,1.97555341,-24.05798071,49.02728862,-1.83852115,23.06218046,0.0,-42.18637134,1.94814634,30.57715257,72.06757509,-44.96131674,17.24321817,48.31597874,82.77535164,110.68757913,9.4391144,32.90452223,55.37885737,93.62048289
